Impedance,Resistance,Reactance,HT
164.61,287.40,9.15E-08,0
166.86,288.39,9.18E-08,0
169.45,289.12,9.20E-08,0
170.98,291.97,9.29E-08,0
172.60,293.03,9.32E-08,0
174.56,295.52,9.40E-08,0
176.57,297.76,9.46E-08,0
179.51,297.55,9.45E-08,0
181.51,302.76,9.62E-08,0
183.82,302.82,9.62E-08,0
185.10,306.88,9.74E-08,0
187.65,309.98,9.84E-08,0
190.00,310.51,9.85E-08,0
192.81,310.33,9.84E-08,0
195.88,314.66,9.98E-08,0
198.78,316.22,1.00E-07,0
200.98,319.23,1.01E-07,0
202.83,324.25,1.03E-07,0
206.34,324.80,1.03E-07,0
209.72,324.65,1.03E-07,0
213.06,327.49,1.04E-07,0
215.51,331.09,1.05E-07,0
218.69,333.68,1.06E-07,0
221.97,333.45,1.05E-07,0
225.42,335.68,1.06E-07,0
230.78,340.80,1.08E-07,0
233.57,341.93,1.08E-07,0
235.65,343.43,1.08E-07,0
238.24,345.45,1.09E-07,0
242.67,346.73,1.09E-07,0
246.78,350.03,1.10E-07,0
251.41,352.93,1.11E-07,0
255.37,352.56,1.11E-07,0
258.17,356.85,1.13E-07,0
263.10,358.53,1.13E-07,0
266.92,360.14,1.13E-07,0
271.94,361.44,1.14E-07,0
276.74,361.71,1.14E-07,0
279.93,366.70,1.15E-07,0
284.80,369.12,1.16E-07,0
289.05,370.79,1.17E-07,0
294.19,371.49,1.17E-07,0
299.54,372.47,1.17E-07,0
303.89,377.17,1.19E-07,0
309.91,377.05,1.18E-07,0
314.87,382.72,1.20E-07,0
321.52,383.69,1.21E-07,0
327.44,384.23,1.21E-07,0
332.37,382.07,1.20E-07,0
339.18,387.48,1.22E-07,0
345.07,390.55,1.23E-07,0
352.08,388.24,1.22E-07,0
359.39,391.78,1.23E-07,0
371.14,394.94,1.24E-07,0
378.50,399.35,1.25E-07,0
382.67,402.37,1.26E-07,0
389.19,401.92,1.26E-07,0
396.04,400.99,1.26E-07,0
403.57,401.49,1.26E-07,0
411.45,402.58,1.26E-07,0
419.24,402.97,1.26E-07,0
430.34,406.81,1.27E-07,0
439.40,406.04,1.27E-07,0
445.67,401.75,1.26E-07,0
464.81,405.27,1.27E-07,0
469.89,402.01,1.26E-07,0
476.35,404.42,1.26E-07,0
482.51,401.66,1.25E-07,0
490.21,396.94,1.24E-07,0
498.93,393.85,1.23E-07,0
510.55,394.26,1.23E-07,0
522.37,399.88,1.25E-07,0
531.16,393.25,1.23E-07,0
544.08,393.79,1.23E-07,0
554.70,389.56,1.21E-07,0
564.29,388.47,1.21E-07,0
572.34,382.35,1.19E-07,0
586.41,382.23,1.19E-07,0
598.76,381.19,1.19E-07,0
607.41,374.65,1.17E-07,0
616.97,367.10,1.14E-07,0
627.94,362.59,1.13E-07,0
645.74,357.24,1.11E-07,0
653.64,352.01,1.09E-07,0
665.27,346.24,1.08E-07,0
682.21,344.31,1.07E-07,0
693.63,332.67,1.03E-07,0
699.71,322.62,1.00E-07,0
712.54,317.52,9.85E-08,0
726.56,303.25,9.41E-08,0
738.50,294.58,9.13E-08,0
750.45,285.15,8.84E-08,0
764.12,271.77,8.42E-08,0
765.92,258.85,8.02E-08,0
785.77,247.03,7.65E-08,0
781.41,230.39,7.13E-08,0
804.42,222.28,6.88E-08,0
811.84,206.85,6.40E-08,0
829.74,190.69,5.90E-08,0
828.55,172.61,5.34E-08,0
841.45,160.20,4.95E-08,0
850.86,146.63,4.53E-08,0
856.67,128.09,3.96E-08,0
860.49,110.82,3.42E-08,0
866.14,82.07,2.53E-08,0
867.24,70.86,2.19E-08,0
864.65,55.53,1.71E-08,0
871.69,41.05,1.27E-08,0
876.68,21.87,6.75E-09,0
881.47,4.29,1.32E-09,0
877.82,-14.24,2.16E-11,0
868.58,-33.94,9.08E-12,0
875.67,-50.56,6.09E-12,0
874.55,-68.14,4.52E-12,0
863.34,-84.47,3.65E-12,0
860.52,-103.07,2.99E-12,0
856.32,-116.39,2.64E-12,0
852.42,-134.49,2.29E-12,0
844.87,-150.07,2.05E-12,0
841.44,-165.50,1.86E-12,0
824.39,-177.09,1.74E-12,0
825.28,-196.84,1.56E-12,0
817.48,-212.28,1.45E-12,0
806.86,-227.69,1.35E-12,0
801.09,-241.75,1.27E-12,0
795.60,-257.86,1.19E-12,0
784.56,-268.79,1.14E-12,0
767.86,-280.69,1.09E-12,0
761.13,-295.66,1.04E-12,0
749.85,-306.29,1.00E-12,0
735.17,-311.42,9.84E-13,0
727.62,-326.95,9.37E-13,0
711.84,-337.69,9.07E-13,0
700.87,-344.78,8.88E-13,0
690.68,-347.84,8.80E-13,0
680.05,-358.88,8.53E-13,0
665.19,-357.86,8.55E-13,0
657.95,-376.42,8.13E-13,0
641.53,-380.45,8.04E-13,0
630.15,-384.85,7.94E-13,0
623.54,-395.77,7.72E-13,0
611.21,-396.03,7.72E-13,0
598.66,-402.85,7.58E-13,0
584.40,-406.41,7.51E-13,0
574.39,-407.72,7.49E-13,0
566.96,-411.67,7.41E-13,0
556.49,-412.75,7.39E-13,0
545.88,-419.53,7.27E-13,0
533.92,-414.76,7.35E-13,0
524.17,-420.62,7.25E-13,0
514.43,-424.85,7.17E-13,0
506.16,-420.55,7.24E-13,0
497.51,-426.84,7.14E-13,0
488.40,-424.95,7.17E-13,0
478.81,-429.27,7.09E-13,0
470.57,-425.20,7.16E-13,0
460.25,-429.41,7.09E-13,0
452.73,-428.16,7.10E-13,0
445.16,-426.89,7.12E-13,0
435.51,-427.12,7.12E-13,0
428.59,-428.53,7.09E-13,0
420.04,-428.66,7.09E-13,0
411.95,-427.87,7.10E-13,0
402.75,-430.50,7.05E-13,0
396.15,-430.62,7.05E-13,0
386.42,-427.82,7.09E-13,0
379.57,-425.35,7.13E-13,0
371.27,-422.26,7.18E-13,0
365.93,-422.99,7.17E-13,0
359.35,-420.17,7.21E-13,0
352.39,-419.75,7.22E-13,0
348.15,-418.76,7.23E-13,0
340.88,-415.01,7.30E-13,0
333.36,-415.45,7.29E-13,0
327.28,-415.12,7.29E-13,0
320.73,-415.53,7.28E-13,0
314.67,-414.44,7.30E-13,0
309.75,-411.08,7.36E-13,0
304.99,-408.16,7.41E-13,0
298.82,-407.55,7.42E-13,0
294.03,-405.72,7.45E-13,0
287.87,-405.17,7.46E-13,0
283.97,-399.27,7.56E-13,0
280.36,-398.59,7.57E-13,0
276.11,-396.22,7.62E-13,0
270.15,-393.86,7.66E-13,0
264.62,-392.64,7.68E-13,0
260.79,-391.10,7.71E-13,0
256.69,-388.81,7.75E-13,0
252.51,-386.67,7.79E-13,0
247.62,-385.21,7.82E-13,0
244.33,-382.43,7.88E-13,0
239.46,-380.02,7.92E-13,0
236.13,-378.50,7.95E-13,0
233.14,-376.02,8.00E-13,0
229.55,-373.21,8.06E-13,0
223.33,-374.77,8.03E-13,0
221.17,-370.27,8.12E-13,0
217.70,-367.00,8.19E-13,0
214.14,-366.73,8.20E-13,0
210.40,-366.28,8.20E-13,0
207.21,-362.26,8.29E-13,0
204.00,-359.97,8.34E-13,0
199.45,-358.34,8.38E-13,0
196.87,-356.17,8.43E-13,0
192.66,-352.12,8.52E-13,0
189.45,-351.71,8.53E-13,0
187.69,-349.40,8.58E-13,0
185.34,-347.61,8.62E-13,0
182.79,-344.61,8.70E-13,0
179.31,-344.16,8.71E-13,0
177.93,-340.85,8.79E-13,0
175.42,-338.78,8.84E-13,0
172.26,-337.38,8.87E-13,0
169.73,-335.10,8.93E-13,0
167.45,-332.64,9.00E-13,0
163.91,-329.92,9.07E-13,0
161.74,-329.29,9.08E-13,0
160.33,-326.65,9.15E-13,0
157.78,-325.31,9.19E-13,0
155.73,-323.11,9.25E-13,0
153.95,-320.64,9.32E-13,0
151.83,-319.01,9.36E-13,0
149.55,-317.43,9.41E-13,0
147.81,-315.77,9.45E-13,0
145.88,-313.75,9.51E-13,0
144.55,-310.95,9.59E-13,0
142.37,-310.20,9.61E-13,0
142.16,-307.05,9.71E-13,0
140.09,-305.66,9.75E-13,0
137.18,-304.40,9.79E-13,0
135.69,-302.36,9.85E-13,0
134.03,-300.60,9.91E-13,0
132.88,-299.04,9.96E-13,0
131.22,-296.74,1.00E-12,0
129.25,-295.05,1.01E-12,0
127.78,-293.10,1.01E-12,0
126.04,-291.69,1.02E-12,0
124.45,-289.83,1.03E-12,0
123.88,-287.57,1.03E-12,0
122.31,-286.23,1.04E-12,0
120.13,-284.25,1.05E-12,0
118.71,-282.63,1.05E-12,0
116.94,-281.63,1.05E-12,0
116.02,-279.89,1.06E-12,0
115.37,-278.44,1.07E-12,0
113.95,-277.01,1.07E-12,0
112.87,-274.95,1.08E-12,0
111.37,-273.63,1.08E-12,0
110.40,-272.05,1.09E-12,0
109.61,-270.97,1.09E-12,0
108.17,-269.32,1.10E-12,0
107.29,-267.43,1.11E-12,0
106.19,-266.25,1.11E-12,0
105.54,-264.48,1.12E-12,0
104.22,-263.14,1.12E-12,0
103.71,-262.15,1.13E-12,0
102.66,-260.37,1.14E-12,0
101.53,-259.07,1.14E-12,0
100.47,-257.80,1.15E-12,0
99.78,-255.71,1.16E-12,0
98.82,-255.04,1.16E-12,0
97.94,-253.99,1.16E-12,0
97.17,-252.01,1.17E-12,0
96.04,-251.29,1.17E-12,0
95.58,-249.36,1.18E-12,0
94.61,-247.95,1.19E-12,0
94.23,-247.24,1.19E-12,0
93.35,-245.68,1.20E-12,0
92.07,-244.47,1.21E-12,0
91.37,-243.53,1.21E-12,0
90.76,-241.98,1.22E-12,0
90.08,-240.84,1.22E-12,0
89.71,-239.91,1.23E-12,0
89.11,-238.69,1.23E-12,0
88.17,-237.45,1.24E-12,0
87.31,-236.30,1.24E-12,0
86.93,-234.81,1.25E-12,0
86.50,-234.09,1.26E-12,0
85.95,-232.99,1.26E-12,0
85.00,-231.66,1.27E-12,0
84.53,-230.49,1.27E-12,0
84.10,-229.52,1.28E-12,0
83.59,-228.32,1.29E-12,0
82.51,-227.47,1.29E-12,0
81.92,-226.61,1.29E-12,0
81.64,-225.42,1.30E-12,0
81.02,-224.61,1.31E-12,0
80.40,-223.54,1.31E-12,0
79.88,-222.32,1.32E-12,0
79.27,-221.65,1.32E-12,0
78.84,-220.55,1.33E-12,0
78.35,-219.61,1.33E-12,0
77.83,-218.67,1.34E-12,0
77.37,-217.60,1.35E-12,0
76.93,-216.51,1.35E-12,0
76.50,-216.04,1.35E-12,0
76.15,-215.02,1.36E-12,0
75.67,-214.40,1.36E-12,0
75.36,-213.54,1.37E-12,0
75.14,-212.69,1.37E-12,0
74.95,-212.44,1.38E-12,0
74.55,-211.30,1.38E-12,0
74.09,-210.46,1.39E-12,0
73.87,-209.89,1.39E-12,0
73.31,-208.93,1.40E-12,0
73.23,-208.33,1.40E-12,0
72.90,-207.88,1.40E-12,0
72.33,-206.90,1.41E-12,0
72.00,-206.25,1.41E-12,0
71.71,-205.58,1.42E-12,0
71.31,-205.01,1.42E-12,0
70.86,-204.21,1.43E-12,0
70.32,-203.73,1.43E-12,0
69.54,-202.75,1.44E-12,0
69.11,-202.19,1.44E-12,0
68.65,-201.46,1.44E-12,0
68.09,-200.98,1.45E-12,0
67.89,-200.38,1.45E-12,0
67.42,-199.92,1.45E-12,0
66.75,-199.06,1.46E-12,0
66.41,-198.51,1.46E-12,0
65.94,-197.90,1.47E-12,0
65.21,-197.33,1.47E-12,0
64.84,-196.66,1.48E-12,0
64.62,-196.10,1.48E-12,0
64.38,-195.36,1.49E-12,0
63.93,-194.79,1.49E-12,0
63.53,-194.39,1.49E-12,0
62.75,-193.61,1.50E-12,0
62.49,-193.12,1.50E-12,0
62.43,-192.45,1.51E-12,0
62.23,-192.07,1.51E-12,0
61.77,-191.71,1.51E-12,0
61.49,-191.24,1.51E-12,0
61.06,-190.59,1.52E-12,0
60.63,-189.96,1.52E-12,0
60.47,-189.56,1.53E-12,0
59.98,-189.24,1.53E-12,0
59.63,-188.69,1.53E-12,0
59.39,-188.33,1.53E-12,0
58.85,-187.70,1.54E-12,0
58.37,-187.06,1.54E-12,0
57.90,-186.79,1.55E-12,0
57.45,-186.03,1.55E-12,0
57.04,-185.69,1.55E-12,0
56.65,-185.15,1.56E-12,0
56.21,-184.96,1.56E-12,0
55.70,-184.27,1.57E-12,0
55.11,-183.87,1.57E-12,0
54.73,-183.34,1.57E-12,0
54.38,-182.83,1.58E-12,0
53.96,-182.36,1.58E-12,0
53.41,-181.96,1.58E-12,0
53.04,-181.14,1.59E-12,0
52.41,-180.66,1.59E-12,0
52.08,-180.24,1.60E-12,0
51.60,-179.85,1.60E-12,0
51.21,-179.39,1.60E-12,0
50.79,-178.80,1.61E-12,0
50.50,-178.28,1.61E-12,0
50.05,-177.71,1.62E-12,0
49.55,-177.37,1.62E-12,0
49.02,-176.95,1.62E-12,0
48.61,-176.28,1.63E-12,0
48.31,-175.88,1.63E-12,0
47.99,-175.49,1.64E-12,0
47.46,-174.90,1.64E-12,0
46.94,-174.48,1.64E-12,0
46.61,-174.09,1.65E-12,0
46.18,-173.47,1.65E-12,0
45.97,-173.10,1.66E-12,0
45.46,-172.58,1.66E-12,0
45.10,-172.07,1.67E-12,0
44.72,-171.77,1.67E-12,0
44.29,-171.28,1.67E-12,0
44.02,-170.79,1.68E-12,0
43.49,-170.36,1.68E-12,0
43.11,-169.94,1.68E-12,0
42.69,-169.37,1.69E-12,0
42.33,-169.00,1.69E-12,0
42.00,-168.54,1.70E-12,0
41.53,-167.82,1.70E-12,0
41.07,-167.32,1.71E-12,0
40.62,-166.89,1.71E-12,0
40.33,-166.50,1.72E-12,0
39.90,-166.13,1.72E-12,0
39.46,-165.39,1.73E-12,0
39.07,-164.84,1.73E-12,0
38.63,-164.33,1.74E-12,0
38.15,-163.78,1.74E-12,0
37.82,-163.32,1.75E-12,0
37.44,-162.86,1.75E-12,0
37.14,-162.31,1.76E-12,0
36.76,-161.77,1.76E-12,0
36.49,-161.24,1.77E-12,0
36.03,-160.78,1.77E-12,0
35.70,-160.43,1.77E-12,0
35.37,-159.95,1.78E-12,0
34.99,-159.24,1.79E-12,0
34.78,-158.86,1.79E-12,0
34.37,-158.32,1.80E-12,0
33.97,-157.89,1.80E-12,0
33.61,-157.36,1.81E-12,0
33.35,-156.76,1.81E-12,0
33.11,-156.40,1.82E-12,0
32.75,-155.87,1.82E-12,0
32.37,-155.45,1.83E-12,0
32.02,-154.95,1.83E-12,0
31.83,-154.51,1.84E-12,0
31.54,-154.10,1.84E-12,0
31.18,-153.47,1.85E-12,0
30.98,-153.11,1.85E-12,0
30.54,-152.58,1.86E-12,0
30.21,-152.17,1.86E-12,0
30.03,-151.63,1.87E-12,0
29.73,-151.14,1.87E-12,0
29.44,-150.63,1.88E-12,0
29.14,-150.11,1.89E-12,0
28.71,-149.73,1.89E-12,0
28.44,-149.15,1.90E-12,0
28.15,-148.61,1.90E-12,0
27.80,-148.13,1.91E-12,0
27.45,-147.66,1.91E-12,0
27.14,-147.15,1.92E-12,0
26.83,-146.75,1.93E-12,0
26.54,-146.16,1.93E-12,0
26.27,-145.54,1.94E-12,0
25.92,-145.06,1.95E-12,0
25.71,-144.56,1.95E-12,0
25.19,-143.81,1.96E-12,0
24.93,-143.40,1.97E-12,0
24.81,-143.06,1.97E-12,0
24.62,-142.61,1.98E-12,0
24.34,-142.10,1.98E-12,0
24.21,-141.64,1.99E-12,0
24.03,-141.32,1.99E-12,0
23.80,-140.86,2.00E-12,0
23.72,-140.30,2.01E-12,0
23.42,-139.75,2.01E-12,0
23.25,-139.31,2.02E-12,0
23.16,-138.88,2.03E-12,0
22.86,-138.46,2.03E-12,0
22.77,-138.03,2.04E-12,0
22.57,-137.51,2.04E-12,0
22.25,-137.02,2.05E-12,0
22.17,-136.67,2.06E-12,0
21.92,-136.23,2.06E-12,0
21.68,-135.81,2.07E-12,0
21.47,-135.27,2.08E-12,0
21.33,-134.83,2.08E-12,0
21.17,-134.42,2.09E-12,0
20.86,-133.97,2.09E-12,0
20.72,-133.59,2.10E-12,0
20.55,-133.10,2.11E-12,0
20.28,-132.62,2.11E-12,0
20.19,-132.17,2.12E-12,0
20.05,-131.74,2.13E-12,0
19.81,-131.26,2.13E-12,0
19.72,-130.86,2.14E-12,0
19.53,-130.45,2.15E-12,0
19.17,-129.89,2.16E-12,0
19.01,-129.42,2.16E-12,0
18.87,-129.01,2.17E-12,0
18.63,-128.55,2.18E-12,0
18.48,-128.09,2.18E-12,0
18.37,-127.59,2.19E-12,0
18.17,-127.08,2.20E-12,0
18.04,-126.72,2.21E-12,0
17.92,-126.18,2.21E-12,0
17.61,-125.84,2.22E-12,0
17.42,-125.35,2.23E-12,0
17.35,-124.92,2.23E-12,0
17.28,-124.52,2.24E-12,0
17.22,-124.15,2.25E-12,0
17.07,-123.56,2.26E-12,0
16.93,-123.20,2.26E-12,0
16.82,-122.94,2.27E-12,0
16.76,-122.52,2.27E-12,0
16.67,-122.17,2.28E-12,0
16.59,-121.80,2.29E-12,0
16.39,-121.28,2.30E-12,0
16.29,-120.86,2.30E-12,0
16.27,-120.64,2.31E-12,0
16.21,-120.26,2.31E-12,0
16.12,-119.87,2.32E-12,0
16.00,-119.50,2.33E-12,0
15.78,-119.19,2.33E-12,0
15.86,-118.79,2.34E-12,0
15.66,-118.43,2.35E-12,0
15.55,-118.05,2.35E-12,0
15.49,-117.67,2.36E-12,0
15.43,-117.34,2.37E-12,0
15.46,-116.97,2.37E-12,0
15.31,-116.61,2.38E-12,0
15.09,-116.21,2.39E-12,0
15.11,-115.85,2.39E-12,0
15.02,-115.52,2.40E-12,0
14.91,-115.17,2.41E-12,0
14.74,-114.81,2.41E-12,0
14.84,-114.39,2.42E-12,0
14.71,-114.02,2.43E-12,0
14.56,-113.64,2.44E-12,0
14.53,-113.28,2.44E-12,0
14.42,-112.92,2.45E-12,0
14.33,-112.57,2.46E-12,0
14.33,-112.18,2.47E-12,0
14.30,-111.80,2.47E-12,0
14.15,-111.48,2.48E-12,0
14.01,-111.09,2.49E-12,0
13.79,-110.70,2.50E-12,0
13.82,-110.42,2.50E-12,0
13.80,-110.09,2.51E-12,0
13.61,-109.78,2.52E-12,0
13.61,-109.42,2.52E-12,0
13.39,-108.99,2.53E-12,0
13.30,-108.71,2.54E-12,0
13.27,-108.46,2.54E-12,0
13.19,-108.08,2.55E-12,0
13.27,-107.73,2.56E-12,0
13.02,-107.42,2.57E-12,0
12.93,-107.07,2.57E-12,0
12.81,-106.76,2.58E-12,0
12.84,-106.45,2.59E-12,0
12.73,-106.19,2.59E-12,0
12.62,-105.87,2.60E-12,0
12.55,-105.58,2.61E-12,0
12.46,-105.30,2.61E-12,0
12.56,-104.95,2.62E-12,0
12.44,-104.67,2.63E-12,0
12.36,-104.37,2.63E-12,0
12.21,-104.10,2.64E-12,0
12.19,-103.77,2.65E-12,0
12.18,-103.47,2.66E-12,0
12.13,-103.21,2.66E-12,0
12.18,-102.92,2.67E-12,0
12.04,-102.61,2.68E-12,0
12.02,-102.32,2.68E-12,0
11.95,-102.02,2.69E-12,0
11.88,-101.68,2.70E-12,0
11.78,-101.40,2.70E-12,0
11.74,-101.08,2.71E-12,0
11.69,-100.76,2.72E-12,0
11.54,-100.37,2.73E-12,0
11.50,-100.08,2.74E-12,0
11.47,-99.87,2.74E-12,0
11.34,-99.55,2.75E-12,0
11.26,-99.29,2.76E-12,0
11.27,-98.97,2.77E-12,0
11.15,-98.65,2.77E-12,0
10.97,-98.36,2.78E-12,0
11.04,-98.12,2.79E-12,0
10.85,-97.88,2.79E-12,0
10.93,-97.54,2.80E-12,0
10.93,-97.18,2.81E-12,0
10.82,-96.93,2.82E-12,0
10.75,-96.74,2.82E-12,0
10.64,-96.48,2.83E-12,0
10.66,-96.17,2.84E-12,0
10.55,-95.88,2.85E-12,0
10.54,-95.50,2.86E-12,0
10.40,-95.30,2.86E-12,0
10.30,-95.10,2.87E-12,0
10.28,-94.82,2.88E-12,0
10.26,-94.52,2.88E-12,0
10.25,-94.26,2.89E-12,0
10.19,-93.99,2.90E-12,0
10.18,-93.75,2.91E-12,0
10.02,-93.47,2.91E-12,0
9.97,-93.20,2.92E-12,0
10.06,-92.94,2.93E-12,0
10.08,-92.66,2.94E-12,0
9.94,-92.44,2.94E-12,0
9.87,-92.17,2.95E-12,0
9.79,-91.94,2.96E-12,0
9.93,-91.60,2.97E-12,0
9.78,-91.36,2.97E-12,0
9.75,-91.15,2.98E-12,0
9.79,-90.87,2.99E-12,0
9.77,-90.58,3.00E-12,0
9.72,-90.32,3.01E-12,0
9.57,-90.12,3.01E-12,0
9.62,-89.82,3.02E-12,0
9.45,-89.56,3.03E-12,0
9.49,-89.35,3.04E-12,0
9.45,-89.10,3.04E-12,0
9.40,-88.85,3.05E-12,0
9.24,-88.66,3.06E-12,0
9.27,-88.39,3.07E-12,0
9.21,-88.15,3.07E-12,0
9.05,-87.97,3.08E-12,0
9.22,-87.67,3.09E-12,0
9.03,-87.48,3.09E-12,0
9.01,-87.22,3.10E-12,0
8.94,-86.98,3.11E-12,0
9.02,-86.70,3.12E-12,0
8.96,-86.53,3.12E-12,0
8.97,-86.26,3.13E-12,0
8.79,-86.08,3.14E-12,0
8.79,-85.84,3.15E-12,0
8.84,-85.61,3.15E-12,0
8.76,-85.36,3.16E-12,0
8.75,-85.15,3.17E-12,0
8.69,-84.89,3.18E-12,0
8.72,-84.62,3.19E-12,0
8.67,-84.47,3.19E-12,0
8.59,-84.24,3.20E-12,0
8.50,-83.99,3.21E-12,0
8.51,-83.78,3.22E-12,0
8.57,-83.51,3.23E-12,0
8.50,-83.32,3.23E-12,0
8.41,-83.11,3.24E-12,0
8.38,-82.89,3.25E-12,0
8.44,-82.62,3.26E-12,0
8.37,-82.37,3.27E-12,0
8.34,-82.20,3.27E-12,0
8.35,-81.99,3.28E-12,0
8.36,-81.75,3.29E-12,0
8.25,-81.54,3.30E-12,0
8.27,-81.27,3.31E-12,0
8.19,-81.10,3.31E-12,0
8.28,-80.86,3.32E-12,0
8.23,-80.65,3.33E-12,0
8.17,-80.43,3.34E-12,0
8.12,-80.25,3.35E-12,0
8.02,-80.07,3.35E-12,0
8.19,-79.81,3.36E-12,0
8.17,-79.56,3.37E-12,0
8.23,-79.33,3.38E-12,0
8.08,-79.19,3.39E-12,0
8.02,-79.04,3.39E-12,0
8.12,-78.76,3.40E-12,0
8.09,-78.59,3.41E-12,0
7.97,-78.39,3.42E-12,0
8.07,-78.14,3.43E-12,0
8.05,-77.93,3.44E-12,0
8.00,-77.75,3.44E-12,0
7.92,-77.58,3.45E-12,0
7.96,-77.34,3.46E-12,0
7.87,-77.17,3.47E-12,0
7.84,-76.96,3.47E-12,0
7.85,-76.76,3.48E-12,0
7.83,-76.54,3.49E-12,0
7.74,-76.36,3.50E-12,0
7.67,-76.21,3.50E-12,0
7.74,-75.95,3.52E-12,0
7.64,-75.78,3.52E-12,0
7.69,-75.56,3.53E-12,0
7.72,-75.35,3.54E-12,0
7.72,-75.17,3.55E-12,0
7.57,-75.06,3.55E-12,0
7.62,-74.82,3.56E-12,0
7.66,-74.60,3.57E-12,0
7.58,-74.43,3.58E-12,0
7.58,-74.24,3.59E-12,0
7.64,-74.02,3.60E-12,0
7.55,-73.91,3.60E-12,0
7.57,-73.68,3.61E-12,0
7.59,-73.49,3.62E-12,0
7.56,-73.29,3.63E-12,0
7.47,-73.18,3.64E-12,0
7.52,-72.94,3.65E-12,0
7.44,-72.75,3.65E-12,0
7.46,-72.57,3.66E-12,0
7.47,-72.36,3.67E-12,0
7.43,-72.18,3.68E-12,0
7.43,-71.98,3.69E-12,0
7.40,-71.85,3.70E-12,0
7.39,-71.67,3.70E-12,0
7.39,-71.45,3.72E-12,0
7.30,-71.29,3.72E-12,0
7.38,-71.09,3.73E-12,0
7.31,-70.96,3.74E-12,0
7.27,-70.78,3.75E-12,0
7.23,-70.60,3.76E-12,0
7.27,-70.41,3.76E-12,0
7.29,-70.21,3.77E-12,0
7.26,-70.05,3.78E-12,0
7.36,-69.88,3.79E-12,0
7.30,-69.73,3.80E-12,0
7.26,-69.52,3.81E-12,0
7.28,-69.36,3.82E-12,0
7.33,-69.15,3.83E-12,0
7.31,-68.96,3.84E-12,0
7.32,-68.84,3.84E-12,0
7.34,-68.66,3.85E-12,0
7.24,-68.50,3.86E-12,0
7.26,-68.31,3.87E-12,0
7.17,-68.16,3.88E-12,0
7.18,-67.99,3.88E-12,0
7.18,-67.79,3.90E-12,0
7.19,-67.60,3.91E-12,0
7.04,-67.50,3.91E-12,0
7.03,-67.29,3.92E-12,0
7.03,-67.13,3.93E-12,0
7.06,-66.95,3.94E-12,0
6.96,-66.83,3.95E-12,0
6.94,-66.60,3.96E-12,0
6.92,-66.46,3.97E-12,0
6.93,-66.28,3.98E-12,0
6.77,-66.17,3.98E-12,0
6.95,-65.98,3.99E-12,0
6.87,-65.86,4.00E-12,0
6.83,-65.67,4.01E-12,0
6.86,-65.47,4.02E-12,0
6.84,-65.36,4.03E-12,0
6.86,-65.17,4.04E-12,0
6.86,-65.03,4.04E-12,0
6.79,-64.87,4.05E-12,0
6.86,-64.65,4.07E-12,0
6.89,-64.49,4.07E-12,0
6.90,-64.34,4.08E-12,0
6.86,-64.21,4.09E-12,0
6.80,-64.10,4.10E-12,0
6.85,-63.88,4.11E-12,0
6.86,-63.73,4.12E-12,0
6.88,-63.54,4.13E-12,0
6.93,-63.37,4.14E-12,0
6.87,-63.27,4.14E-12,0
6.95,-63.05,4.16E-12,0
6.83,-62.94,4.16E-12,0
6.88,-62.78,4.17E-12,0
6.84,-62.62,4.18E-12,0
6.85,-62.52,4.19E-12,0
6.87,-62.32,4.20E-12,0
6.82,-62.20,4.21E-12,0
6.85,-62.01,4.22E-12,0
6.75,-61.93,4.23E-12,0
6.81,-61.73,4.24E-12,0
6.75,-61.64,4.24E-12,0
6.78,-61.46,4.25E-12,0
6.78,-61.27,4.27E-12,0
6.67,-61.19,4.27E-12,0
6.70,-61.01,4.28E-12,0
6.69,-60.83,4.29E-12,0
6.64,-60.71,4.30E-12,0
6.65,-60.56,4.31E-12,0
6.56,-60.45,4.32E-12,0
6.58,-60.27,4.33E-12,0
6.58,-60.13,4.34E-12,0
6.59,-59.97,4.35E-12,0
6.54,-59.86,4.36E-12,0
6.58,-59.68,4.37E-12,0
6.54,-59.55,4.38E-12,0
6.67,-59.37,4.39E-12,0
6.56,-59.30,4.39E-12,0
6.70,-59.08,4.41E-12,0
6.62,-59.00,4.41E-12,0
6.64,-58.84,4.42E-12,0
6.60,-58.73,4.43E-12,0
6.70,-58.56,4.44E-12,0
6.66,-58.41,4.45E-12,0
6.61,-58.38,4.45E-12,0
6.58,-58.22,4.47E-12,0
6.57,-58.08,4.48E-12,0
6.60,-57.93,4.49E-12,0
6.66,-57.75,4.50E-12,0
6.65,-57.64,4.51E-12,0
6.55,-57.57,4.51E-12,0
6.56,-57.41,4.52E-12,0
6.55,-57.24,4.54E-12,0
6.62,-57.10,4.54E-12,0
6.57,-56.97,4.55E-12,0
6.57,-56.87,4.56E-12,0
6.47,-56.82,4.56E-12,0
6.51,-56.61,4.58E-12,0
6.62,-56.40,4.60E-12,0
6.57,-56.30,4.60E-12,0
6.56,-56.20,4.61E-12,0
6.54,-56.10,4.62E-12,0
6.57,-55.91,4.63E-12,0
6.55,-55.80,4.64E-12,0
6.59,-55.64,4.65E-12,0
6.55,-55.56,4.66E-12,0
6.51,-55.46,4.66E-12,0
6.54,-55.33,4.67E-12,0
6.58,-55.14,4.69E-12,0
6.53,-55.07,4.69E-12,0
6.46,-54.95,4.70E-12,0
6.54,-54.81,4.71E-12,0
6.49,-54.75,4.72E-12,0
6.50,-54.62,4.73E-12,0
